payload,vpa,known_psp_suffix,entropy,digit_ratio,local_part_len,has_amount,amount,has_suspicious_keyword,label
upi://pay?pa=goog1e-pay732@kotak&pn=Cashback%20Desk&cu=INR&tn=kyc,goog1e-pay732@kotak,1,3.393,0.308,13,0,0.0,1,1
upi://pay?pa=phcnpe78@upi&pn=Prize%20Center&cu=INR&tn=winner,phcnpe78@upi,1,2.75,0.25,8,0,0.0,1,1
upi://pay?pa=9769687912@apl&pn=Cashback%20Desk&cu=INR&tn=lottery,9769687912@apl,1,2.446,1.0,10,0,0.0,1,1
upi://pay?pa=merchant.3872@okicici&pn=Om%20Traders&cu=INR,merchant.3872@okicici,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=priya123@okhdfcbank&pn=Auto%20Rickshaw%20Stand&cu=INR,priya123@okhdfcbank,1,3.0,0.375,8,0,0.0,0,0
upi://pay?pa=8632933108@axl&pn=Priya%20Singh&cu=INR,8632933108@axl,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=priya123@okhdfcbank&pn=Auto%20Rickshaw%20Stand&cu=INR&am=736.59,priya123@okhdfcbank,1,3.0,0.375,8,1,736.59,0,0
upi://pay?pa=9647891535@okicici&pn=City%20Cafe&cu=INR&am=1517.67,9647891535@okicici,1,2.922,1.0,10,1,1517.67,0,0
upi://pay?pa=goog1e-pay941@upi&pn=Verify%20Account&cu=INR&tn=reward,goog1e-pay941@upi,1,3.239,0.308,13,0,0.0,1,1
upi://pay?pa=paytrn63@apl&pn=KYC%20Support&cu=INR&am=2.66&tn=kyc,paytrn63@apl,1,3.0,0.25,8,1,2.66,1,1
upi://pay?pa=goog1e-pay127@oksbi&pn=KYC%20Support&cu=INR&tn=verify-now,goog1e-pay127@oksbi,1,3.239,0.308,13,0,0.0,1,1
upi://pay?pa=8302552969@hdfcbank&pn=Om%20Traders&cu=INR&am=2832.06,8302552969@hdfcbank,1,2.722,1.0,10,1,2832.06,0,0
upi://pay?pa=wpzkg84yner@upi&pn=Cashback%20Desk&cu=INR&tn=cashback,wpzkg84yner@upi,1,3.459,0.182,11,0,0.0,1,1
upi://pay?pa=8303938069@okhdfcbank&pn=Priya%20Singh&cu=INR,8303938069@okhdfcbank,1,2.246,1.0,10,0,0.0,0,0
upi://pay?pa=rahul.sharma@ibl&pn=Auto%20Rickshaw%20Stand&cu=INR,rahul.sharma@ibl,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=support64@secure-pay&pn=Prize%20Center&cu=INR&am=4.06&tn=lottery,support64@secure-pay,0,2.948,0.222,9,1,4.06,1,1
upi://pay?pa=g0slzob36a7tm@oksbi&pn=Verify%20Account&cu=INR&tn=lottery,g0slzob36a7tm@oksbi,1,3.7,0.308,13,0,0.0,1,1
upi://pay?pa=i4mu4qp4ulpq@axl&pn=Prize%20Center&cu=INR&am=4.01&tn=verify-now,i4mu4qp4ulpq@axl,1,2.689,0.25,12,1,4.01,1,1
upi://pay?pa=3248550772@oksbi&pn=Cashback%20Desk&cu=INR&am=2.96&tn=suspend,3248550772@oksbi,1,2.722,1.0,10,1,2.96,1,1
upi://pay?pa=vendor.shop@apl&pn=Om%20Traders&cu=INR,vendor.shop@apl,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=zcecert7awrpmehr@apl&pn=Cashback%20Desk&cu=INR&tn=reward,zcecert7awrpmehr@apl,1,3.281,0.062,16,0,0.0,1,1
upi://pay?pa=sunita.devi@hdfcbank&pn=Rahul%20Sharma&cu=INR&am=2506.53,sunita.devi@hdfcbank,1,3.278,0.0,11,1,2506.53,0,0
upi://pay?pa=sunita.devi@kotak&pn=Priya%20Singh&cu=INR,sunita.devi@kotak,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=goog1e-pay878@idfcbank&pn=Refund%20Team&cu=INR&tn=blocked,goog1e-pay878@idfcbank,1,3.239,0.308,13,0,0.0,1,1
upi://pay?pa=9590766182@jio&pn=Green%20Grocers&cu=INR,9590766182@jio,1,2.922,1.0,10,0,0.0,0,0
upi://pay?pa=bzyiyn62u8z1x@okicici&pn=Cashback%20Desk&cu=INR&am=1.52&tn=refund,bzyiyn62u8z1x@okicici,1,3.393,0.308,13,1,1.52,1,1
upi://pay?pa=icookaewf8kpqpjs@okhdfcbank&pn=Cashback%20Desk&cu=INR&tn=urgent,icookaewf8kpqpjs@okhdfcbank,1,3.625,0.062,16,0,0.0,1,1
upi://pay?pa=rahul.sharma@axl&pn=Rahul%20Sharma&cu=INR&am=3703.48,rahul.sharma@axl,1,2.855,0.0,12,1,3703.48,0,0
upi://pay?pa=5o70axw9vrzk1i19@upi&pn=Cashback%20Desk&cu=INR&tn=suspend,5o70axw9vrzk1i19@upi,1,3.75,0.438,16,0,0.0,1,1
upi://pay?pa=u245mrtovz@okicici&pn=Refund%20Team&cu=INR&tn=refund,u245mrtovz@okicici,1,3.322,0.3,10,0,0.0,1,1
upi://pay?pa=cashback44@kyc-update&pn=Refund%20Team&cu=INR&am=1.54&tn=lottery,cashback44@kyc-update,0,2.722,0.2,10,1,1.54,1,1
upi://pay?pa=1648975779@axl&pn=Refund%20Team&cu=INR&tn=cashback,1648975779@axl,1,2.646,1.0,10,0,0.0,1,1
upi://pay?pa=merchant.2469@upi&pn=Sharma%20Kirana%20Store&cu=INR&am=1202.19,merchant.2469@upi,1,3.7,0.308,13,1,1202.19,0,0
upi://pay?pa=rahul.sharma@paytm&pn=Om%20Traders&cu=INR,rahul.sharma@paytm,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=refund36@pay-verify&pn=Verify%20Account&cu=INR&tn=suspend,refund36@pay-verify,0,3.0,0.25,8,0,0.0,1,1
upi://pay?pa=merchant.8248@idfcbank&pn=Auto%20Rickshaw%20Stand&cu=INR&am=3651.72,merchant.8248@idfcbank,1,3.547,0.308,13,1,3651.72,0,0
upi://pay?pa=cashback9@secure-pay&pn=Refund%20Team&cu=INR&am=2.49&tn=reward,cashback9@secure-pay,0,2.725,0.111,9,1,2.49,1,1
upi://pay?pa=zfn4oqxhn80@paytm&pn=Verify%20Account&cu=INR&tn=winner,zfn4oqxhn80@paytm,1,3.278,0.273,11,0,0.0,1,1
upi://pay?pa=6188623726@axl&pn=Rahul%20Sharma&cu=INR,6188623726@axl,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=cashback89@pay-verify&pn=KYC%20Support&cu=INR&tn=reward,cashback89@pay-verify,0,2.922,0.2,10,0,0.0,1,1
upi://pay?pa=refund67@xn--upi&pn=Refund%20Team&cu=INR&am=3.04&tn=cashback,refund67@xn--upi,0,3.0,0.25,8,1,3.04,1,1
upi://pay?pa=6272168566@okaxis&pn=Auto%20Rickshaw%20Stand&cu=INR,6272168566@okaxis,1,2.322,1.0,10,0,0.0,0,0
upi://pay?pa=ffy15pjem8sgnx@jio&pn=Prize%20Center&cu=INR&am=4.1,ffy15pjem8sgnx@jio,1,3.664,0.214,14,1,4.1,0,1
upi://pay?pa=merchant.3094@ybl&pn=Rahul%20Sharma&cu=INR,merchant.3094@ybl,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=bazd84vf161@ybl&pn=KYC%20Support&cu=INR&tn=lottery,bazd84vf161@ybl,1,3.278,0.455,11,0,0.0,1,1
upi://pay?pa=merchant.2469@upi&pn=Auto%20Rickshaw%20Stand&cu=INR&am=3327.03,merchant.2469@upi,1,3.7,0.308,13,1,3327.03,0,0
upi://pay?pa=cashback80@refund-upi&pn=Refund%20Team&cu=INR&tn=urgent,cashback80@refund-upi,0,2.922,0.2,10,0,0.0,1,1
upi://pay?pa=7198905259@hdfcbank&pn=Priya%20Singh&cu=INR,7198905259@hdfcbank,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=3566004511@jio&pn=Refund%20Team&cu=INR&tn=refund,3566004511@jio,1,2.522,1.0,10,0,0.0,1,1
upi://pay?pa=9191739394@okhdfcbank&pn=City%20Cafe&cu=INR,9191739394@okhdfcbank,1,2.122,1.0,10,0,0.0,0,0
upi://pay?pa=paytrn602@okhdfcbank&pn=Cashback%20Desk&cu=INR&am=2.29,paytrn602@okhdfcbank,1,3.17,0.333,9,1,2.29,0,1
upi://pay?pa=9733616459@kotak&pn=Sharma%20Kirana%20Store&cu=INR,9733616459@kotak,1,2.722,1.0,10,0,0.0,0,0
upi://pay?pa=8996563494@jio&pn=Prize%20Center&cu=INR&tn=verify-now,8996563494@jio,1,2.446,1.0,10,0,0.0,1,1
upi://pay?pa=6974641050@okicici&pn=Rahul%20Sharma&cu=INR,6974641050@okicici,1,2.722,1.0,10,0,0.0,0,0
upi://pay?pa=7282044148@apl&pn=City%20Cafe&cu=INR,7282044148@apl,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=merchant.4359@hdfcbank&pn=City%20Cafe&cu=INR&am=3224.45,merchant.4359@hdfcbank,1,3.7,0.308,13,1,3224.45,0,0
upi://pay?pa=phcnpe519@hdfcbank&pn=Cashback%20Desk&cu=INR,phcnpe519@hdfcbank,1,2.948,0.333,9,0,0.0,0,1
upi://pay?pa=6676681226@apl&pn=Prize%20Center&cu=INR&tn=reward,6676681226@apl,1,1.961,1.0,10,0,0.0,1,1
upi://pay?pa=8390329730@upi&pn=Rahul%20Sharma&cu=INR,8390329730@upi,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=rahul.sharma@upi&pn=Priya%20Singh&cu=INR,rahul.sharma@upi,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=goog1e-pay748@apl&pn=Prize%20Center&cu=INR&tn=refund,goog1e-pay748@apl,1,3.393,0.308,13,0,0.0,1,1
upi://pay?pa=merchant.217@okicici&pn=Sharma%20Kirana%20Store&cu=INR,merchant.217@okicici,1,3.585,0.25,12,0,0.0,0,0
upi://pay?pa=6655579180@ibl&pn=Rahul%20Sharma&cu=INR,6655579180@ibl,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=uaybdtn0abmkry7i@jio&pn=Verify%20Account&cu=INR&tn=kyc,uaybdtn0abmkry7i@jio,1,3.625,0.125,16,0,0.0,1,1
upi://pay?pa=5rl8huc036i6qgc@ibl&pn=Prize%20Center&cu=INR&tn=kyc,5rl8huc036i6qgc@ibl,1,3.64,0.4,15,0,0.0,1,1
upi://pay?pa=6944344373@kotak&pn=City%20Cafe&cu=INR,6944344373@kotak,1,2.046,1.0,10,0,0.0,0,0
upi://pay?pa=1475818579@idfcbank&pn=Prize%20Center&cu=INR&tn=kyc,1475818579@idfcbank,1,2.522,1.0,10,0,0.0,1,1
upi://pay?pa=refund98@kyc-update&pn=Verify%20Account&cu=INR&tn=lottery,refund98@kyc-update,0,3.0,0.25,8,0,0.0,1,1
upi://pay?pa=amit.kumar@ybl&pn=Om%20Traders&cu=INR&am=3003.42,amit.kumar@ybl,1,2.922,0.0,10,1,3003.42,0,0
upi://pay?pa=98thx4x6bl7ij90@paytm&pn=Cashback%20Desk&cu=INR&tn=refund,98thx4x6bl7ij90@paytm,1,3.64,0.467,15,0,0.0,1,1
upi://pay?pa=z67yykl4rfqcd0y@hdfcbank&pn=Prize%20Center&cu=INR,z67yykl4rfqcd0y@hdfcbank,1,3.59,0.267,15,0,0.0,0,1
upi://pay?pa=merchant.2983@apl&pn=Rahul%20Sharma&cu=INR&am=4265.55,merchant.2983@apl,1,3.7,0.308,13,1,4265.55,0,0
upi://pay?pa=7xyljd2v57bmtt7f@jio&pn=Prize%20Center&cu=INR&tn=suspend,7xyljd2v57bmtt7f@jio,1,3.578,0.312,16,0,0.0,1,1
upi://pay?pa=kyc-team28@pay-verify&pn=Refund%20Team&cu=INR&tn=kyc,kyc-team28@pay-verify,0,3.322,0.2,10,0,0.0,1,1
upi://pay?pa=merchant.6567@axl&pn=City%20Cafe&cu=INR&am=833.08,merchant.6567@axl,1,3.547,0.308,13,1,833.08,0,0
upi://pay?pa=9709381416@okaxis&pn=Rahul%20Sharma&cu=INR,9709381416@okaxis,1,2.922,1.0,10,0,0.0,0,0
upi://pay?pa=8146701740@ybl&pn=Verify%20Account&cu=INR&am=1.37&tn=urgent,8146701740@ybl,1,2.522,1.0,10,1,1.37,1,1
upi://pay?pa=vendor.shop@okhdfcbank&pn=Priya%20Singh&cu=INR&am=290.85,vendor.shop@okhdfcbank,1,3.278,0.0,11,1,290.85,0,0
upi://pay?pa=7286932278@jio&pn=Auto%20Rickshaw%20Stand&cu=INR,7286932278@jio,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=phcnpe29@ibl&pn=Cashback%20Desk&cu=INR&tn=urgent,phcnpe29@ibl,1,2.75,0.25,8,0,0.0,1,1
upi://pay?pa=refund9@pay-verify&pn=Cashback%20Desk&cu=INR&tn=suspend,refund9@pay-verify,0,2.807,0.143,7,0,0.0,1,1
upi://pay?pa=8690714075@paytm&pn=City%20Cafe&cu=INR,8690714075@paytm,1,2.922,1.0,10,0,0.0,0,0
upi://pay?pa=amit.kumar@hdfcbank&pn=Om%20Traders&cu=INR&am=2131.98,amit.kumar@hdfcbank,1,2.922,0.0,10,1,2131.98,0,0
upi://pay?pa=xuox18d4ag2i8on@okaxis&pn=Cashback%20Desk&cu=INR&am=1.47&tn=refund,xuox18d4ag2i8on@okaxis,1,3.507,0.333,15,1,1.47,1,1
upi://pay?pa=1037695253@jio&pn=Cashback%20Desk&cu=INR&am=4.24&tn=urgent,1037695253@jio,1,2.922,1.0,10,1,4.24,1,1
upi://pay?pa=6196346343@axl&pn=Green%20Grocers&cu=INR&am=4323.14,6196346343@axl,1,2.171,1.0,10,1,4323.14,0,0
upi://pay?pa=rahul.sharma@jio&pn=Green%20Grocers&cu=INR,rahul.sharma@jio,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=rahul.sharma@okaxis&pn=City%20Cafe&cu=INR,rahul.sharma@okaxis,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=hwikvnzz3zw0sd7@apl&pn=Prize%20Center&cu=INR&am=1.21&tn=reward,hwikvnzz3zw0sd7@apl,1,3.457,0.2,15,1,1.21,1,1
upi://pay?pa=6254771084@okaxis&pn=Verify%20Account&cu=INR&am=2.4,6254771084@okaxis,1,2.922,1.0,10,1,2.4,0,1
upi://pay?pa=1886524108@apl&pn=KYC%20Support&cu=INR&am=4.97&tn=lottery,1886524108@apl,1,2.646,1.0,10,1,4.97,1,1
upi://pay?pa=merchant.335@upi&pn=Auto%20Rickshaw%20Stand&cu=INR,merchant.335@upi,1,3.418,0.25,12,0,0.0,0,0
upi://pay?pa=merchant.5627@kotak&pn=Om%20Traders&cu=INR&am=3163.74,merchant.5627@kotak,1,3.7,0.308,13,1,3163.74,0,0
upi://pay?pa=mthv9b4h8r60t3i6@ybl&pn=Refund%20Team&cu=INR,mthv9b4h8r60t3i6@ybl,1,3.625,0.438,16,0,0.0,0,1
upi://pay?pa=amit.kumar@paytm&pn=Auto%20Rickshaw%20Stand&cu=INR&am=3187.19,amit.kumar@paytm,1,2.922,0.0,10,1,3187.19,0,0
upi://pay?pa=merchant.6374@kotak&pn=Auto%20Rickshaw%20Stand&cu=INR&am=2886.77,merchant.6374@kotak,1,3.7,0.308,13,1,2886.77,0,0
upi://pay?pa=paytrn754@paytm&pn=Refund%20Team&cu=INR&tn=verify-now,paytrn754@paytm,1,3.17,0.333,9,0,0.0,1,1
upi://pay?pa=paytrn958@idfcbank&pn=Refund%20Team&cu=INR&tn=verify-now,paytrn958@idfcbank,1,3.17,0.333,9,0,0.0,1,1
upi://pay?pa=sunita.devi@okhdfcbank&pn=Priya%20Singh&cu=INR&am=1160.81,sunita.devi@okhdfcbank,1,3.278,0.0,11,1,1160.81,0,0
upi://pay?pa=merchant.4316@ibl&pn=Priya%20Singh&cu=INR&am=4111.53,merchant.4316@ibl,1,3.7,0.308,13,1,4111.53,0,0
upi://pay?pa=4gtjs1a5ug@jio&pn=Refund%20Team&cu=INR,4gtjs1a5ug@jio,1,3.122,0.3,10,0,0.0,0,1
upi://pay?pa=sunita.devi@ibl&pn=Sharma%20Kirana%20Store&cu=INR&am=1430.57,sunita.devi@ibl,1,3.278,0.0,11,1,1430.57,0,0
upi://pay?pa=0jq9rvn97y8xl@apl&pn=KYC%20Support&cu=INR&am=2.49&tn=verify-now,0jq9rvn97y8xl@apl,1,3.547,0.385,13,1,2.49,1,1
upi://pay?pa=vendor.shop@okaxis&pn=City%20Cafe&cu=INR,vendor.shop@okaxis,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=ex9t3io39wi@upi&pn=Verify%20Account&cu=INR&am=3.56&tn=lottery,ex9t3io39wi@upi,1,2.914,0.364,11,1,3.56,1,1
upi://pay?pa=priya123@axl&pn=Priya%20Singh&cu=INR&am=3735.06,priya123@axl,1,3.0,0.375,8,1,3735.06,0,0
upi://pay?pa=6802277237@okaxis&pn=Green%20Grocers&cu=INR,6802277237@okaxis,1,2.371,1.0,10,0,0.0,0,0
upi://pay?pa=paytrn930@okaxis&pn=Verify%20Account&cu=INR&tn=suspend,paytrn930@okaxis,1,3.17,0.333,9,0,0.0,1,1
upi://pay?pa=8409329326@hdfcbank&pn=Priya%20Singh&cu=INR&am=4095.77,8409329326@hdfcbank,1,2.722,1.0,10,1,4095.77,0,0
upi://pay?pa=6063315480@okaxis&pn=Rahul%20Sharma&cu=INR&am=4154.65,6063315480@okaxis,1,2.722,1.0,10,1,4154.65,0,0
upi://pay?pa=6g4y3cxllj0vgw@okhdfcbank&pn=KYC%20Support&cu=INR&am=2.92&tn=urgent,6g4y3cxllj0vgw@okhdfcbank,1,3.522,0.286,14,1,2.92,1,1
upi://pay?pa=sunita.devi@idfcbank&pn=Priya%20Singh&cu=INR&am=29.7,sunita.devi@idfcbank,1,3.278,0.0,11,1,29.7,0,0
upi://pay?pa=paytrn316@idfcbank&pn=Cashback%20Desk&cu=INR&tn=verify-now,paytrn316@idfcbank,1,3.17,0.333,9,0,0.0,1,1
upi://pay?pa=priya123@okaxis&pn=Om%20Traders&cu=INR,priya123@okaxis,1,3.0,0.375,8,0,0.0,0,0
upi://pay?pa=3244150427@hdfcbank&pn=Refund%20Team&cu=INR&am=2.22&tn=blocked,3244150427@hdfcbank,1,2.646,1.0,10,1,2.22,1,1
upi://pay?pa=amit.kumar@jio&pn=Auto%20Rickshaw%20Stand&cu=INR&am=430.45,amit.kumar@jio,1,2.922,0.0,10,1,430.45,0,0
upi://pay?pa=paytrn426@upi&pn=KYC%20Support&cu=INR&am=4.7&tn=kyc,paytrn426@upi,1,3.17,0.333,9,1,4.7,1,1
upi://pay?pa=sunita.devi@jio&pn=Om%20Traders&cu=INR,sunita.devi@jio,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=vendor.shop@oksbi&pn=Om%20Traders&cu=INR,vendor.shop@oksbi,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=2787807865@axl&pn=Verify%20Account&cu=INR&am=2.89&tn=urgent,2787807865@axl,1,2.371,1.0,10,1,2.89,1,1
upi://pay?pa=merchant.4405@apl&pn=Sharma%20Kirana%20Store&cu=INR,merchant.4405@apl,1,3.547,0.308,13,0,0.0,0,0
upi://pay?pa=4063578614@jio&pn=Prize%20Center&cu=INR&tn=refund,4063578614@jio,1,2.922,1.0,10,0,0.0,1,1
upi://pay?pa=priya123@oksbi&pn=Rahul%20Sharma&cu=INR&am=2044.01,priya123@oksbi,1,3.0,0.375,8,1,2044.01,0,0
upi://pay?pa=merchant.4186@ybl&pn=Sharma%20Kirana%20Store&cu=INR,merchant.4186@ybl,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=jrw7xozg42w6h@oksbi&pn=Prize%20Center&cu=INR&tn=urgent,jrw7xozg42w6h@oksbi,1,3.547,0.308,13,0,0.0,1,1
upi://pay?pa=rahul.sharma@okicici&pn=City%20Cafe&cu=INR,rahul.sharma@okicici,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=popdq2ecebrdyam@apl&pn=Verify%20Account&cu=INR&tn=verify-now,popdq2ecebrdyam@apl,1,3.507,0.067,15,0,0.0,1,1
upi://pay?pa=paytrn79@paytm&pn=Refund%20Team&cu=INR&tn=winner,paytrn79@paytm,1,3.0,0.25,8,0,0.0,1,1
upi://pay?pa=cashback33@kyc-update&pn=Refund%20Team&cu=INR&am=1.34&tn=urgent,cashback33@kyc-update,0,2.722,0.2,10,1,1.34,1,1
upi://pay?pa=merchant.5321@okaxis&pn=Om%20Traders&cu=INR,merchant.5321@okaxis,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=7834442705@okaxis&pn=Rahul%20Sharma&cu=INR&am=3372.04,7834442705@okaxis,1,2.646,1.0,10,1,3372.04,0,0
upi://pay?pa=rahul.sharma@hdfcbank&pn=Priya%20Singh&cu=INR,rahul.sharma@hdfcbank,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=rahul.sharma@upi&pn=Sharma%20Kirana%20Store&cu=INR,rahul.sharma@upi,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=5570038139@idfcbank&pn=Refund%20Team&cu=INR&tn=suspend,5570038139@idfcbank,1,2.722,1.0,10,0,0.0,1,1
upi://pay?pa=7315258094@okhdfcbank&pn=Auto%20Rickshaw%20Stand&cu=INR&am=3639.01,7315258094@okhdfcbank,1,3.122,1.0,10,1,3639.01,0,0
upi://pay?pa=268174965@paytm&pn=Refund%20Team&cu=INR&tn=lottery,268174965@paytm,1,2.948,1.0,9,0,0.0,1,1
upi://pay?pa=cashback60@secure-pay&pn=Cashback%20Desk&cu=INR&tn=urgent,cashback60@secure-pay,0,2.922,0.2,10,0,0.0,1,1
upi://pay?pa=refund90@kyc-update&pn=Verify%20Account&cu=INR,refund90@kyc-update,0,3.0,0.25,8,0,0.0,0,1
upi://pay?pa=7469431527@idfcbank&pn=City%20Cafe&cu=INR&am=4715.67,7469431527@idfcbank,1,2.922,1.0,10,1,4715.67,0,0
upi://pay?pa=2nfzkxy2ya9@ibl&pn=Refund%20Team&cu=INR&tn=urgent,2nfzkxy2ya9@ibl,1,3.096,0.273,11,0,0.0,1,1
upi://pay?pa=6166782957@idfcbank&pn=KYC%20Support&cu=INR&tn=verify-now,6166782957@idfcbank,1,2.646,1.0,10,0,0.0,1,1
upi://pay?pa=2283028201@oksbi&pn=Prize%20Center&cu=INR&tn=kyc,2283028201@oksbi,1,2.122,1.0,10,0,0.0,1,1
upi://pay?pa=7651713139@ibl&pn=Refund%20Team&cu=INR&tn=verify-now,7651713139@ibl,1,2.446,1.0,10,0,0.0,1,1
upi://pay?pa=kyc-team59@secure-pay&pn=Prize%20Center&cu=INR&am=3.15,kyc-team59@secure-pay,0,3.322,0.2,10,1,3.15,0,1
upi://pay?pa=rahul.sharma@jio&pn=Green%20Grocers&cu=INR,rahul.sharma@jio,1,2.855,0.0,12,0,0.0,0,0
upi://pay?pa=6479011764@ybl&pn=Sharma%20Kirana%20Store&cu=INR&am=3351.36,6479011764@ybl,1,2.522,1.0,10,1,3351.36,0,0
upi://pay?pa=8995801715@paytm&pn=Om%20Traders&cu=INR,8995801715@paytm,1,2.522,1.0,10,0,0.0,0,0
upi://pay?pa=7081248468@okaxis&pn=Priya%20Singh&cu=INR,7081248468@okaxis,1,2.646,1.0,10,0,0.0,0,0
upi://pay?pa=7755750001@hdfcbank&pn=Om%20Traders&cu=INR&am=3141.65,7755750001@hdfcbank,1,1.895,1.0,10,1,3141.65,0,0
upi://pay?pa=sunita.devi@idfcbank&pn=Om%20Traders&cu=INR&am=3429.78,sunita.devi@idfcbank,1,3.278,0.0,11,1,3429.78,0,0
upi://pay?pa=paytrn96@hdfcbank&pn=KYC%20Support&cu=INR&am=1.62&tn=kyc,paytrn96@hdfcbank,1,3.0,0.25,8,1,1.62,1,1
upi://pay?pa=1784758942@ybl&pn=KYC%20Support&cu=INR&tn=verify-now,1784758942@ybl,1,2.722,1.0,10,0,0.0,1,1
upi://pay?pa=cashback1@kyc-update&pn=Verify%20Account&cu=INR&am=2.74&tn=blocked,cashback1@kyc-update,0,2.725,0.111,9,1,2.74,1,1
upi://pay?pa=merchant.1622@okhdfcbank&pn=Priya%20Singh&cu=INR&am=4015.71,merchant.1622@okhdfcbank,1,3.547,0.308,13,1,4015.71,0,0
upi://pay?pa=phcnpe477@axl&pn=Verify%20Account&cu=INR&tn=lottery,phcnpe477@axl,1,2.725,0.333,9,0,0.0,1,1
upi://pay?pa=9779462367@paytm&pn=Om%20Traders&cu=INR,9779462367@paytm,1,2.446,1.0,10,0,0.0,0,0
upi://pay?pa=merchant.1943@axl&pn=Auto%20Rickshaw%20Stand&cu=INR,merchant.1943@axl,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=refund33@refund-upi&pn=Prize%20Center&cu=INR&am=2.48&tn=suspend,refund33@refund-upi,0,2.75,0.25,8,1,2.48,1,1
upi://pay?pa=27xjx6yy6frn@jio&pn=KYC%20Support&cu=INR&am=4.72&tn=cashback,27xjx6yy6frn@jio,1,3.085,0.333,12,1,4.72,1,1
upi://pay?pa=vendor.shop@ibl&pn=Sharma%20Kirana%20Store&cu=INR,vendor.shop@ibl,1,3.278,0.0,11,0,0.0,0,0
upi://pay?pa=refund8@secure-pay&pn=Cashback%20Desk&cu=INR&tn=refund,refund8@secure-pay,0,2.807,0.143,7,0,0.0,1,1
upi://pay?pa=5021741653@upi&pn=Cashback%20Desk&cu=INR&tn=suspend,5021741653@upi,1,2.922,1.0,10,0,0.0,1,1
upi://pay?pa=6787887346@jio&pn=Rahul%20Sharma&cu=INR,6787887346@jio,1,2.171,1.0,10,0,0.0,0,0
upi://pay?pa=phcnpe719@oksbi&pn=Refund%20Team&cu=INR&am=3.67&tn=urgent,phcnpe719@oksbi,1,2.948,0.333,9,1,3.67,1,1
upi://pay?pa=refund82@secure-pay&pn=KYC%20Support&cu=INR&tn=blocked,refund82@secure-pay,0,3.0,0.25,8,0,0.0,1,1
upi://pay?pa=paytrn178@apl&pn=KYC%20Support&cu=INR&tn=cashback,paytrn178@apl,1,3.17,0.333,9,0,0.0,1,1
upi://pay?pa=5d7vkc5bnz72@jio&pn=Verify%20Account&cu=INR&tn=kyc,5d7vkc5bnz72@jio,1,3.252,0.417,12,0,0.0,1,1
upi://pay?pa=merchant.1529@okicici&pn=City%20Cafe&cu=INR,merchant.1529@okicici,1,3.7,0.308,13,0,0.0,0,0
upi://pay?pa=merchant.168@okicici&pn=Om%20Traders&cu=INR,merchant.168@okicici,1,3.585,0.25,12,0,0.0,0,0
upi://pay?pa=support73@kyc-update&pn=Cashback%20Desk&cu=INR&tn=blocked,support73@kyc-update,0,2.948,0.222,9,0,0.0,1,1
upi://pay?pa=kyc-team79@xn--upi&pn=Cashback%20Desk&cu=INR&tn=reward,kyc-team79@xn--upi,0,3.322,0.2,10,0,0.0,1,1
upi://pay?pa=srk5slsbjlv@jio&pn=Cashback%20Desk&cu=INR,srk5slsbjlv@jio,1,2.845,0.091,11,0,0.0,0,1
upi://pay?pa=ljt3uwewsmst@paytm&pn=Cashback%20Desk&cu=INR&tn=kyc,ljt3uwewsmst@paytm,1,3.085,0.083,12,0,0.0,1,1
upi://pay?pa=priya123@okhdfcbank&pn=Auto%20Rickshaw%20Stand&cu=INR,priya123@okhdfcbank,1,3.0,0.375,8,0,0.0,0,0
upi://pay?pa=6819257801@jio&pn=Verify%20Account&cu=INR&tn=reward,6819257801@jio,1,2.922,1.0,10,0,0.0,1,1
upi://pay?pa=refund33@secure-pay&pn=Cashback%20Desk&cu=INR&am=3.16&tn=blocked,refund33@secure-pay,0,2.75,0.25,8,1,3.16,1,1
upi://pay?pa=goog1e-pay760@idfcbank&pn=Prize%20Center&cu=INR&am=4.13&tn=kyc,goog1e-pay760@idfcbank,1,3.393,0.308,13,1,4.13,1,1
